	id_str	cleaned_text	flat_words
9208	535218616208490496	Holy shit Burn Notice... Episode in 2012 mentions Ebola....	Holy shit Burn Notice Episode 2012 mention Ebola
9209	535218623611408385	 Ebola is back in dallas!! Panic time for you and 	Ebola back dallas Panic time
9210	535218639268761600	 :  does a great job bringing evidence &amp; reason to #Ebola, epidemics &amp; quarantines on  …	great job bring evidence amp reason Ebola epidemic amp quarantine …
9211	535218659439173635	When you are really happy to wear your Be Bold shirt but when you cover it with your hair it resembles Ebola instead 	When really happy wear Be Bold shirt cover hair resembles Ebola instead
9212	535218672818978818	 WHY DID U SKIP SCHOOL AGAIN DID U CATCH EBOLA AHah no amit amit but seriously?¿	WHY DID U SKIP SCHOOL AGAIN DID U CATCH EBOLA AHah amit amit seriously¿
9213	535218682935648256	"""No peace and joy this Christmas in West Africa. 
The only hope they'll have is being alive"".

#bandaid #ebola lyrics"	No peace joy Christmas West Africa The hope alive bandaid ebola lyric
9214	535218698441990144	Who wouldve thought this years catchphrase would be ebola?	Who wouldve think year catchphrase would ebola
9215	535218710538375168	"""Hey Bekah, you're getting better. Yesterday you had cookoo flu, but today you just have Ebola."""	Hey Bekah get better Yesterday cookoo flu today Ebola
9216	535218767199236096	As many of you may know, the Ebola virus has been spreading throughout parts of Africa—including places like... 	As many may know Ebola virus spread throughout part Africa—including place like
9217	535218785784172544	FUCK THIS BOOTY ASS SICKNESS I GOT SMFH STAMP IT'S EBOLA WHERE THE HAZMAT TEAM	FUCK THIS BOOTY ASS SICKNESS I GOT SMFH STAMP ITS EBOLA WHERE THE HAZMAT TEAM
9218	535218856563060736	Images of Ebola should be responsible and specific in order to tell an accurate story. Read more at:  #newsstudies	Images Ebola responsible specific order tell accurate story Read newsstudies
9219	535218868533604352	"Been slacking. My most recent blog post was over a month ago...however, I think I nailed that one... #Ebola 

"	Been slack My recent blog post month agohowever I think I nail one Ebola
9220	535218869150154753	4 more people being monitored for Ebola in Dallas Texas! #Ebola #eboladallas     	4 people monitor Ebola Dallas Texas Ebola eboladallas
9221	535218880856485888	“: ive sneezed more than ive blinked today” EBOLA	“ ive sneeze ive blink today” EBOLA
9222	535218885080129536	...fed rules say HHS Sec can add Ebola to list. I took this to mean no Cong approval necessary. Trying to clear it up now. Meanwhile...	feed rule say HHS Sec add Ebola list I take mean Cong approval necessary Trying clear Meanwhile
9223	535218892655063040	When Ebola left America it also left the news even though it's still going	When Ebola leave America also leave news even though still go
9224	535218895322640387	“: “: I Rather Catch Ebola Than Catch Feelings...” ” its so sad but thats totally me🙈	“ “ I Rather Catch Ebola Than Catch Feelings” ” sad thats totally me🙈
9225	535218905997123585	"""Where to comfort is to fear
Where to touch is to be scared""

#bandaid #ebola lyrics so uplifting"	Where comfort fear Where touch scar bandaid ebola lyric uplift
9226	535218922120040448	Ebola, where are you?  Don't be shy, we won't hurt you.	Ebola Do shy hurt
9227	535218935269187585	"""I should not have to wait in 2 lines to have my customer service needs met."" 

Whoever wrote this comment, I hope you contract ebola."	I wait 2 line customer service need met Whoever write comment I hope contract ebola
9228	535218942336598017	i ship me &amp; ebola are ship name is ebolalexyss	ship amp ebola ship name ebolalexyss
9229	535218945905934336	#BandAid30 : #AFRICA STAND UP.  #ebola.      @360Nobs	BandAid30 AFRICA STAND UP ebola @
9230	535218995407097856	""": I want Ebola cereal"" same. It sounds like it's something to die for."	I want Ebola cereal It sound like something die
9231	535219021382422528	 : My new protective suit is guaranteed to keep Ebola away 	My new protective suit guarantee keep Ebola away
9232	535219036351901696	"seriously, a lot of people here are talking about ebola. 
pretty scary tho."	seriously lot people talk ebola pretty scary tho
9233	535219039032057857	Obama approves reservists for Ebola fight, government under fire  #health	Obama approves reservist Ebola fight government fire health
9234	535219040235847681	Haven't heard about Ebola in a while .. Thas over orrrr	Have heard Ebola Thas orrrr
9235	535219053322067969	30 yrs ago musicians made world get off it's apathetic ass &amp; act on famine now they're doing it again for #Ebola #BandAid30  99p	30 yr ago musician make world get apathetic as amp act famine Ebola BandAid30 99p
9236	535219065527099392	#NYC Woman Who Died of Apparent Heart Attack Tests Negative for #Ebola | NBC New York  via 	NYC Woman Who Died Apparent Heart Attack Tests Negative Ebola NBC New York via
9237	535219067763056640	This kills me ..trending now ..Some dumb shit ALWAYS !! NOT important shit ? Obamas latest exec.action, isis latest moves, ebola death toll?	This kill trend Some dumb shit ALWAYS NOT important shit Obamas latest execaction isi latest move ebola death toll
9238	535219088667447296	All these boxs with fucking Ebola. Just waiting to strike at any moment.	All box fuck Ebola Just wait strike moment
9239	535219090882048001	"""Mom, how would you feel if I went to Morocco?"" 
""Mmm no. Africa plus no. Ebola. No."" 
#k"	Mom would feel I go Morocco Mmm Africa plus Ebola No k
9240	535219099635556354	Lady next to me on the bus is coughing #ebola #gettingoffnextstop	Lady next bus cough ebola gettingoffnextstop
9241	535219099786559488	my friend told me i had ebola every time i started to cough like 💀	friend tell ebola every time start cough like 💀
9242	535219102550614016	Texas inmate faked Ebola report -  powered by KVII #bitly 	Texas inmate fake Ebola report power KVII bitly
9243	535219109873844224	" : Band Aid Is Offensive - my latest article
   #Ebola #BandAid30"	Band Aid Is Offensive latest article Ebola BandAid30
9244	535219113908768768	A 26-year-old Indian man who recovered from Ebola was being held at a quarantine facility at the New Delhi airport as a cautionary measure.	A 26yearold Indian man recover Ebola hold quarantine facility New Delhi airport cautionary measure
9245	535219130711150592	 : How can I help stop Ebola and the panic surrounding it?  Here are 11 practical ways 	How I help stop Ebola panic surround Here 11 practical way
9246	535219131319336962	 you should also learn to accept reality. Jokes don't kill. Do you wanna stay sad coz Ebola kills.? Its yo choice	also learn accept reality Jokes kill Do wan stay sad coz Ebola kill Its yo choice
9247	535219137426243584	 it's alright sending troops to fight Ebola in Africa when there's AIDS being spread so violently online.	alright send troop fight Ebola Africa AIDS spread violently online
9248	535219153146478593	" : ""Yes, funds are needed to fight Ebola... But it is never good to show others’ suffering without their consent"" http://…"	Yes fund need fight Ebola But never good show others’ suffering without consent http//…
9249	535219156270870528	WAITING: Watch the video that leaves YOU speechless - then use your voice  #EndEbola   #ebola #africa	WAITING Watch video leaf YOU speechless use voice EndEbola ebola africa
9250	535219171584638976	lmao did it ever exist?  : Haven't heard about Ebola in a while .. Thas over orrrr	lmao ever exist Have heard Ebola Thas orrrr
9251	535219189540487168	 : i want to sleep and it's 12pm, where the fuck is the doctor. i think ebola has killed him	want sleep 12pm fuck doctor think ebola kill
9252	535219197056655362	A-List #Stars Rightfully Scold #World #Powers For Slow #Ebola Response (Video) #Ebolanoia 	AList Stars Rightfully Scold World Powers For Slow Ebola Response ( Ebolanoia
9253	535219204447023104	when I went to the doctors, they ask if I was there cause j had Ebola.... uh idk maybe not	I go doctor ask I cause j Ebola uh idk maybe
9254	535219268728913920	 Ebola wouldn't be the biggest of Russia's problems at this point tbh tbf tbh	Ebola would biggest Russia problem point tbh tbf tbh
9255	535219284394258432	Economic consequences of #Ebola: The ignorance epidemic  via 	Economic consequence Ebola The ignorance epidemic via
9256	535219292678004736	Ebola-Infected Doctor Dies In Nebraska Medical Center  via 	EbolaInfected Doctor Dies In Nebraska Medical Center via
9257	535219328669720577	    4 MORE being monitored? How many is #Dallas Co. monitoring? #Ebola	4 MORE monitor How many Dallas Co monitor Ebola
9258	535219330473275393	The real question  : lmao did it ever exist?  : Haven't heard about Ebola in a while .. Thas over orrrr	The real question lmao ever exist Have heard Ebola Thas orrrr
9259	535219331341508609	"i had to stifle my sneezes on the bus today because i feared being labeled 
with the ebola stigma."	stifle sneeze bus today fear label ebola stigma
9260	535219345195282432	"""This strain compared to #Ebola Zaire? It's Ebola Cholera. There's a fine patina of Ebola all over everything."" "	This strain compare Ebola Zaire It Ebola Cholera There fine patina Ebola everything
9261	535219348705902592	  ⚠️ATTENTION EVERYONE EVAN AND KAITLYN HAVE EBOLA⚠️	⚠️ATTENTION EVERYONE EVAN AND KAITLYN HAVE EBOLA⚠️
9262	535219354556968960	I bet even Ebola Nurse would agree that Murder Kroger is a name that should stick forever.	I bet even Ebola Nurse would agree Murder Kroger name stick forever
9263	535219368305897472	I watched a documentary on Ebola and now I'm even more scared than I was before	I watch documentary Ebola Im even scar I
9264	535219391223562240	So question is anyone else wondering what's happening with Ebola ? It just disappeared huh? 👀👀👀	So question anyone else wonder happen Ebola It disappear huh 👀👀👀
9265	535219405215793153	hunger kills more than ebola, but its not considered a significant problem since rich people can't die of it.	hunger kill ebola consider significant problem since rich people can die
9266	535219426082426881	The moment when you realize you really got Ebola 	The moment realize really get Ebola
9267	535219442956124160	Australia bans Flight from Countries in West Africa over Ebola  	Australia ban Flight Countries West Africa Ebola
9268	535219466163224576	Morning chabaes hope y'all didn't get Ebola while school💋	Morning chabaes hope yall get Ebola school💋
9269	535219468633260032	 :   Lots more afraid of Repugs than ebola or terriorists or guns!	Lots afraid Repugs ebola terriorists gun
9270	535219478800629761	Attending this fascinating talk about Ebola  https://t.co/QyEcsP6Wc9	Attending fascinate talk Ebola https//tco/QyEcsP6Wc9
9271	535219496043438080	Fighting Ebola: What we can learn from Nigeria  #RamTweets	Fighting Ebola What learn Nigeria RamTweets
9272	535219497272344577	""":  fuck you ebola iris virus rat"" I WANT THIS ON MY TOMBSTONE"	fuck ebola iris virus rat I WANT THIS ON MY TOMBSTONE
9273	535219506323673088	Bono, Matt Damon, Ben Affleck, Connie Britton, And More Celebrities Filmed A Powerful Ebola PSA 	Bono Matt Damon Ben Affleck Connie Britton And More Celebrities Filmed A Powerful Ebola PSA
9274	535219524287881216	The Trust Crisis is a Preventable Disease  #trust #crisis #Ebola	The Trust Crisis Preventable Disease trust crisis Ebola
9275	535219527639134209	Fighting Ebola: What we can learn from Nigeria: But the leadership and engagement of the West African nation s...  	Fighting Ebola What learn Nigeria But leadership engagement West African nation
9276	535219532722610177	He said he had smoked turkey! Is he thinking that they can smoke out the Ebola?	He say smoke turkey Is think smoke Ebola
9277	535219546127597569	 Piers Haben on stress test sans deflation: We were asked to include deflation, ebola, ukraine crisis we couldnt include everything	Piers Haben stress test sans deflation We ask include deflation ebola ukraine crisis couldnt include everything
9278	535219558517592064	These parents are something else💀💀💀#reallynigga #Ebola  https://t.co/MWoo981rm4	These parent something else💀💀💀reallynigga Ebola https//tco/MWoo981rm4
9279	535219559188680704	A medicine to cure Ebola, A Divya Putrajevak medicine exclusive for achieving a baby boy, A medicine to enhance... 	A medicine cure Ebola A Divya Putrajevak medicine exclusive achieve baby boy A medicine enhance
9280	535219559629078528	 Malcolm FleX X Yung Ebola mixtape dropping in 2015, you've heard it here first	Malcolm FleX X Yung Ebola mixtape drop 2015 heard first
9281	535219624917622784	Gallup poll indicates #Ebola fears linger - Nov 19 @ 6:54 PM ET 	Gallup poll indicates Ebola fear linger Nov 19 @ 654 PM ET
9282	535219707088220160	"Ebola check...Ivory Coast seal Africa Cup of Nations place as fans invade pitch
  via "	Ebola checkIvory Coast seal Africa Cup Nations place fan invade pitch via
9283	535219713484550144	“The question now is, with Nigerian godfatherism &amp; anointment having a higher mortality rate than an Ebola infection,...	“The question Nigerian godfatherism amp anointment higher mortality rate Ebola infection
9284	535219717490098176	#Ebola  - to complicate things - initial symptoms of EVD can evolve in patients who have a low-grade fever  	Ebola complicate thing initial symptom EVD evolve patient lowgrade fever
9285	535219727811878912	EBOLA-CHAN ANIME on Progress! 【Over 1000 subscribers appreciation】:  via 	EBOLACHAN ANIME Progress 【Over 1000 subscriber appreciation】 via
9286	535219727950708738	 Didn't you predict this?: https://t.co/LJnHwLbQKH	Did predict https//tco/LJnHwLbQKH
9287	535219729955557376	"Benjai &amp; Screws ""No Ebola"" Now Available on #iTunes "	Benjai amp Screws No Ebola Now Available iTunes
9288	535219732623159296	From ISIS to Ebola: Obama's Deadly Transformation    #1A☼#MakeDCListen✪ #NObamaCARE☠#KeystoneXL☭#LAsen #gop #fnc #csp	From ISIS Ebola Obama Deadly Transformation 1A☼MakeDCListen✪ NObamaCARE☠KeystoneXL☭LAsen gop fnc csp
9289	535219737333338112	Becoming so ill, thanks  for giving me Ebola, much love x	Becoming ill thanks give Ebola much love x
9290	535219750742556673	Live tweeting: Global #Ebola #risk talk  w/, Olopade, Shah, ,  	Live tweet Global Ebola risk talk w/ Olopade Shah
9291	535219755624718337	 is 1/7 dinosaur 1/7 bread 1/7 ebola 1/7 cocaine 1/7 chicken nuggets 1/7 geese 1/7 #swag	1/7 dinosaur 1/7 bread 1/7 ebola 1/7 cocaine 1/7 chicken nugget 1/7 goose 1/7 swag
9292	535219757486993408	The Pentagon is resorting to financial contortions in to fund the fight against Ebola and ISIS,  reports. 	The Pentagon resort financial contortion fund fight Ebola ISIS report
9293	535219760938881025	Celeb-filled, stirring #ad confronts world leaders' slow response to #Ebola crisis in #West Africa -  #waiting	Celebfilled stir ad confronts world leader slow response Ebola crisis West Africa wait
9294	535219766886408192	Stars Come Together To Join Fight Against Ebola In Africa  via  	Stars Come Together To Join Fight Against Ebola In Africa via
9295	535219805230735361	Adele doesn't have to explain herself to anyone. Band aid. Any money raised is a good thing. For now 	Adele explain anyone Band aid Any money raise good thing For
9296	535219809953529857	"as ivan says ""man you a dumbass mf"" thats you iris virus ebola rat"	ivan say man dumbass mf thats iris virus ebola rat
9297	535219824742645760	Bill Cosby and Charles Manson caused Ebola AND Obama and Kim Kardashian will do nothing to stop it. #ireadthenews	Bill Cosby Charles Manson cause Ebola AND Obama Kim Kardashian nothing stop ireadthenews
9298	535219825803792384	African Scientist: African Corruption Made Ebola Worse by Maryn McKenna via  	African Scientist African Corruption Made Ebola Worse Maryn McKenna via
9299	535219825279500289	Glycoproteins of Zaire #Ebola are potential #vaccine targets. See the research here:  	Glycoproteins Zaire Ebola potential vaccine target See research
9300	535219840718753792	 basically, but Ebola just got that thing that makes me go FUCK YOU	basically Ebola get thing make go FUCK YOU
9301	535219868346630144	After I told my mom I wasn't feeling well yesterday, she genuinely thought I had Ebola #neverevenbeentoWestAfrica	After I tell mom I feel well yesterday genuinely think I Ebola neverevenbeentoWestAfrica
9302	535219937993056256	Durham school ordered to readmit student put on home study because of Ebola concern ::... |  	Durham school order readmit student put home study Ebola concern
9303	535219943961526274	Video: Tune in at 6 pm CT for our expert panel on the ebola crisis. 	Video Tune 6 pm CT expert panel ebola crisis
9304	535219944976547840	  But bush kill more than ebola and lied his ass off but they made sure to put his ass on all networks	But bush kill ebola lie as make sure put as network
9305	535219946675253248	My momma told me i had ebola cause i keep coughing &amp; to get out her house	My momma tell ebola cause keep cough amp get house
9306	535219959811833857	"""experts and officials should confidently indicate how uncertain they are"" and ""remind the public that our knowledge has limits"" #Ebola"	expert official confidently indicate uncertain remind public knowledge limit Ebola
9307	535219967667765248	"I haven't seen the word ""Bae"" in over a month. That shit lasted longer than Ebola"	I seen word Bae month That shit last longer Ebola
9308	535219984352673795	"*talking to my aunt*

Natalie: I made the all star team! 

*aunt immediately walks towards her*

Me: I cured Ebola!

*is ignored*"	talk aunt Natalie I make star team aunt immediately walk towards Me I cure Ebola ignore
9309	535220001633226752	"CDC might tell them ""More Americans killed by frozen water in last few days than by Ebola""   "	CDC might tell More Americans kill freeze water last day Ebola
9310	535220012894523392	Ebola Nurse demands we stop calling her Ebola Nurse. This would be Typhoid Mary insists! Ebola Nurse Ebola Nurse Eb.. 	Ebola Nurse demand stop call Ebola Nurse This would Typhoid Mary insists Ebola Nurse Ebola Nurse Eb
9311	535220026954240000	13 #Dallas County residents watched for #Ebola; currently symptom-free - Nov 19 @ 6:55 PM ET 	13 Dallas County resident watch Ebola currently symptomfree Nov 19 @ 655 PM ET
9312	535220034571087873	"Dr. Michael Callahan, Unither Virology says lab is ""weak link"" in diagnosing #ebola - not close to clinics - ""agregious for PCRs."" #asmlive"	Dr Michael Callahan Unither Virology say lab weak link diagnose ebola close clinic agregious PCRs asmlive
9313	535220050463313922	World Bank Estimates Ebola’s Economic Impact In Africa To Be $3-4B, Lower Than Worst-Case...  	World Bank Estimates Ebola’s Economic Impact In Africa To Be 34B Lower Than WorstCase
9314	535220056612143106	#chicagobreaking passenger arriving from Africa with symptoms of Ebola taken away by ambulance - 15 minutes ago #ORD 	chicagobreaking passenger arrive Africa symptom Ebola take away ambulance 15 minute ago ORD
9315	535220062870056961	I know your boyfriend/girlfriend just broke up with you...and life is looking pretty grim now...but at east you don't have ebola	I know boyfriend/girlfriend broke youand life look pretty grim nowbut east ebola
9316	535220068733681664	#AfricaHealth Cost of Ebola for West Africa far lower than once feared: In its latest report on the...  #AfyaKenya	AfricaHealth Cost Ebola West Africa far lower fear In latest report AfyaKenya
9317	535220075603968000	It's interesting how the whole Ebola hysteria dies down right after the elections	It interest whole Ebola hysteria dy right election
9318	535220075713003521	AFCON 2015: THE AU AND CAF MUST BUILD CONSENSUS; AFRICA NEEDS ITS PEOPLE The Ebola Hemorrhagic Fever EHF has sin... 	AFCON 2015 THE AU AND CAF MUST BUILD CONSENSUS AFRICA NEEDS ITS PEOPLE The Ebola Hemorrhagic Fever EHF sin
9319	535220117781893120	4 Travelers Being Monitored for #Ebola in #Dallas County - Nov 19 @ 6:55 PM ET 	4 Travelers Being Monitored Ebola Dallas County Nov 19 @ 655 PM ET
9320	535220157472600064	"""Peter Sandman, who has studied risk communication for 30 years, emphasizes the need to “proclaim uncertainty."" #Ebola"	Peter Sandman study risk communication 30 year emphasizes need “proclaim uncertainty Ebola
9321	535220161444577280	Foundout.. Ebola death toll rises to 5420: WHO: Data from Mali, the latest country to be hi...  ..#Ebola..#Nigeria	Foundout Ebola death toll rise 5420 WHO Data Mali latest country hi EbolaNigeria
9322	535220163906658304	Foundout.. Ebola death toll stands at 5420 - WHO: A Cuban doctor infected with Ebola in Sie...  ..#Ebola..#Nigeria	Foundout Ebola death toll stand 5420 WHO A Cuban doctor infect Ebola Sie EbolaNigeria
9323	535220165982826497	Foundout.. NC schools must fight Ebola fears with facts, compassion: NC schools must fight ...  ..#Ebola..#Nigeria	Foundout NC school must fight Ebola fear fact compassion NC school must fight EbolaNigeria
9324	535220178192437248	"""In early October, the GOP developed a plan to make the federal government's response to Ebola a central part of... "	In early October GOP develop plan make federal government response Ebola central part
9325	535220189538054146	" : We need to make sure Ebola does not lead to socio-economic collapse. Important UNDP report on lost jobs and income:
http://…"	We need make sure Ebola lead socioeconomic collapse Important UNDP report lose job income http//…
9326	535220244475035650	I like Bono about as much as I like Ebola. It's cool if you're into that sort of thing, just keep it the fuck away from me.	I like Bono much I like Ebola It cool sort thing keep fuck away
9327	535220254004494336	NBA Assures Members Of Ebola-Free Annual Conference -... 	NBA Assures Members Of EbolaFree Annual Conference
9328	535220255409590272	S’Leone Declares #Ebola Health Emergency - SIERRA Leone’s... 	S’Leone Declares Ebola Health Emergency SIERRA Leone’s
9329	535220255917105152	Ebola cases no longer rising in Guinea, Liberia, UN health agency reports - UN News Centre  #un #unnews	Ebola case longer rise Guinea Liberia UN health agency report UN News Centre un unnews
9330	535220258777604096	NMA Bows To Ebola Threat - AS a result of series of appeals from stakeholders and... 	NMA Bows To Ebola Threat AS result series appeal stakeholder
9331	535220268416106497	This woman next to me in the pharmacy is gonna kill me. From talking me to death or Ebola. Whichever comes first. 😷😷	This woman next pharmacy gon kill From talk death Ebola Whichever come first 😷😷
9332	535220269439537153	...and that Ebola CANNOT spread w/o MODERN TRANSPOATION b/c you die so quickly you won't even make it to the next town  	Ebola CAN spread w/o MODERN TRANSPOATION b/c die quickly even make next town
9333	535220276792164352	First NHS volunteers set to leave for Sierra Leone on Ebola mission  They should be on honours list, not sport stars!	First NHS volunteer set leave Sierra Leone Ebola mission They honour list sport star
9334	535220301450461184	All I hear during school : #Ebola #alexfromtarget #aboutaweekago #whats9+10 #21 #mokingjay #bruh #wtf	All I hear school Ebola alexfromtarget aboutaweekago whats910 21 mokingjay bruh wtf
9335	535220304055115776	 Yoda when's Mr Higgins back from Ebola.. I mean Africa	Yoda Mr Higgins back Ebola I mean Africa
9336	535220324129075200	Army names new units that will deploy for Ebola duty 	Army name new unit deploy Ebola duty
9337	535220347269054464	#Ebola DNA test, US validation confirmed Ebola    	Ebola DNA test US validation confirm Ebola
9338	535220364356632576	 : Adderall had me discussing the ebola virus with a tree	Adderall discuss ebola virus tree
9339	535220369687592960	"I might not be the ""expert"" on how to deal with Ebola, but in the 80s we turned our justifiable fear of robots into a funky disco dance."	I might expert deal Ebola 80s turn justifiable fear robot funky disco dance
9340	535220422007353344	+5 thousand ppl died from Ebola in 3 countries in the whole continent of Africa. However the western media makes it look like it's hell...	5 thousand ppl die Ebola 3 country whole continent Africa However western medium make look like hell
9341	535220437652111361	#News: Ebola Economic Toll Stirs W. Africa Food Security Concerns: The World Bank said Wednesday that it e...  #TU	News Ebola Economic Toll Stirs W Africa Food Security Concerns The World Bank say Wednesday e TU
9342	535220444912443394	" : All I hear from school:
Ebola
yeet 
What's 9+10
Twenty-wun 
Ebola 
About a week ago
yeet 
Tacos 
My anaconda don't 
Alexfromt…"	All I hear school Ebola yeet What 910 Twentywun Ebola About week ago yeet Tacos My anaconda Alexfromt…
9343	535220451040309250	A Florida doctor shares in Nigeria's outbreak / 	A Florida doctor share Nigeria outbreak /
9344	535220454945202176	my mom won't let me touch anything because she said im going to spread my ebola	mom let touch anything say im go spread ebola
9345	535220506640003073	Everybody from Homerville prolly dun caught ebola.	Everybody Homerville prolly dun caught ebola
9346	535220517591343105	  bitch you responded to her tweet first Ya Ebola looking thingswerve man	bitch respond tweet first Ya Ebola look thingswerve man
9347	535220519029571584	Health, science and policy experts to discuss #Ebola outbreak... More details  	Health science policy expert discus Ebola outbreak More detail
9348	535220531705159680	GRANDSON HAS EBOLA PHARMACY PRANK ( EXTREME TROLLING) 	GRANDSON HAS EBOLA PHARMACY PRANK ( EXTREME TROLLING
9349	535220533835481088	Dallas Co. Health monitoring more travelers from West Africa for #ebola  #dfwnews	Dallas Co Health monitor traveler West Africa ebola dfwnews
9350	535220539691126784	The medical staff who treat ebola patients in w.Africa are surely the epitomy of humanity.	The medical staff treat ebola patient wAfrica surely epitomy humanity
9351	535220556782915584	The amount of people around me right now makes me wish that Ebola had spread throughout the U.S. and killed some people	The amount people around right make wish Ebola spread throughout US kill people
9352	535220593571168256	 After all, getting your hair braided is a top priority when your are on day 18 of your 21 day Ebola self quarantine!	After get hair braid top priority day 18 21 day Ebola self quarantine
9353	535220598881157121	something tells me they're going to be ok.  : North Korea Ebola Quarantine Station 	something tell go ok North Korea Ebola Quarantine Station
9354	535220608297365504	Touch is a vital way of comforting the sick. It's now off limits for doctors in Liberia:  via  #Ebola	Touch vital way comfort sick It limit doctor Liberia via Ebola
9355	535220625997320193	" Did you see me going after the people who said ""Ebola can't spread in the US.""?"	Did see go people say Ebola can spread US
9356	535220627545010176	If a person can get treatment, he or she has nearly...  #Ebola  	If person get treatment nearly Ebola
9357	535220647170162688	Andrews gonna have Ebola or some shit when he gets his jacket back	Andrews gon Ebola shit get jacket back
9358	535220654032060416	"Watch Bono’s Ebola PSA with Will Ferrell, Ellie Goulding, Ben Affleck, and More: By Philip Cosores
Bono is no ... "	Watch Bono’s Ebola PSA Will Ferrell Ellie Goulding Ben Affleck More By Philip Cosores Bono
9359	535220654262734848	"I have good news for all the ""ag drama""
People.... I got Ebola😷😷"	I good news ag drama People I get Ebola😷😷
9360	535220668619829249	Some lady sneezed in the elevator. Now I am 1000% sure I have Ebola AND the flu!	Some lady sneeze elevator Now I 1000 sure I Ebola AND flu
9361	535220678895894528	“: Did you see the incredible #Panorama last night? Doctors and nurses on the #Ebola frontline: ”must see	“ Did see incredible Panorama last night Doctors nurse Ebola frontline ”must see
9362	535220704200105984	Phenomenal TLC CE!  Corneal involvement on the 10th day in patients with Ebola! @ Westbrook Corporate… 	Phenomenal TLC CE Corneal involvement 10th day patient Ebola @ Westbrook Corporate…
9363	535220713964457985	Us in a musical theatre would be deadly like Ebola- 	Us musical theatre would deadly like Ebola
9364	535220721279303680	Why is there Ebola in Ajax. Why do I live in Ajax	Why Ebola Ajax Why I live Ajax
9365	535220722923495427	Fearing Ebola surge, Mali widens virus watch to 440 people 	Fearing Ebola surge Mali widens virus watch 440 people
9366	535220756834426881	Woman Who Died In Brooklyn Tests Negative for Ebola - New York Times: Fox NewsWoman Who Died In Brooklyn Tests... 	Woman Who Died In Brooklyn Tests Negative Ebola New York Times Fox NewsWoman Who Died In Brooklyn Tests
9367	535220763238744064	"Operation
""SECURE THE DIAMONDS""
Huge Liberia DIAMOND Find 
MONTHS BEFORE #EBOLA Outbreak 

ALWAYS FOLLOW THE MONEY"	Operation SECURE THE DIAMONDS Huge Liberia DIAMOND Find MONTHS BEFORE EBOLA Outbreak ALWAYS FOLLOW THE MONEY
9368	535220765684408320	Effective drug trials for Ebola raise tricky issues. Here are a few proposed ways to get them done 	Effective drug trial Ebola raise tricky issue Here propose way get done
9369	535220772256894978	Aid Agencies Adapt West African Ebola Responses, As Officials In Those Countries Try To...  	Aid Agencies Adapt West African Ebola Responses As Officials In Those Countries Try To
9370	535220775381663744	Thanks to  for storifying our coffee house convo on #Ebola last week ! https://t.co/l93J5l2VCP	Thanks storifying coffee house convo Ebola last week https//tco/l93J5l2VCP
9371	535220782767828992	 : Shifting nature of #Ebola outbreak. Big global response &amp; volunteers still needed   …	Shifting nature Ebola outbreak Big global response amp volunteer still need …
9372	535220783069806593	"I miss the old days when it was just  vs  ""Man with Ebola-infected semen quarantined in New Delhi... """	I miss old day v Man Ebolainfected semen quarantine New Delhi
9373	535220811469422592	 YO HOMIE G CONNOR I LOVE YOU AND I WANTED TO SAY HAPPY 14TH BIHDAY, YOURE GETTING OLD. DONT GET EBOLA!!&lt;3	YO HOMIE G CONNOR I LOVE YOU AND I WANTED TO SAY HAPPY 14TH BIHDAY YOURE GETTING OLD DONT GET EBOLAlt3
9374	535220820235538433	 : Keys to success in ending the #Ebola epidemic in the Democratic Republic of Congo:  #StopEbola http://…	Keys success end Ebola epidemic Democratic Republic Congo StopEbola http//…
9375	535220821099569152	 That's pretty much the most certain way to catch Ebola anyway.	That pretty much certain way catch Ebola anyway
9376	535220840594698241	"Followers y'all lucky y'all follow me. Go type in ""GOCC Ebola"" it explains everything and where this world headed. #smartpeopleonly #youtube"	Followers yall lucky yall follow Go type GOCC Ebola explains everything world head smartpeopleonly youtube
9377	535220861687824385	 : Nigerian musicians following a hot female on the street in each of their videos is the worst thing to ever happen to Africa af…	Nigerian musician follow hot female street video worst thing ever happen Africa af…
9378	535220868428070912	Vancouver Gallery’s Sale Of Paintings From Liberia Will Benefit Ebola-stricken c ... -  - T ... 	Vancouver Gallery’s Sale Of Paintings From Liberia Will Benefit Ebolastricken c T
9379	535220912241786880	along with cancer and ebola, an itchy nose is in the top 3 diseases that you can be inflicted with.	along cancer ebola itchy nose top 3 disease inflict
9380	535220911990145024	Hip hop pioneers set to perform for cause to raise awareness about Ebola The Ground Breakers  	Hip hop pioneer set perform cause raise awareness Ebola The Ground Breakers
9381	535220915735654401	haha so there's this like 9 yr old boy calling me a noob and Ebola and slut on the mic, bc I was killing him.	haha like 9 yr old boy call noob Ebola slut mic bc I kill
9382	535220924627562497	   Wait... Wait!!! Madison has Ebola..... Doesn't she?!?!?! Awwwww, helllllll naw!	Wait Wait Madison Ebola Does Awwwww helllllll naw
9383	535220928175964160	- India far from ready to fight Ebola: The progress in infrastructure development at the hospitals ide...  #News	India far ready fight Ebola The progress infrastructure development hospital ide News
9384	535220945808814082	Thank you #Microsoft  for your contribution of $50,000,000 to fight the #Ebola Virus solution 	Thank Microsoft contribution 50000000 fight Ebola Virus solution
9385	535220950216998912	  surprised you know how to spell Ebola, well done now it's time to do your hair and beauty coursework yeah️😘	surprise know spell Ebola well done time hair beauty coursework yeah️😘
